   36  81  1.508695E-28 kr81 
   36  82  1.719738E-28 kr82 
   36  83  8.683124E-29 kr83 
   36  84  1.349913E-28 kr84 
   36  85  8.647087E-29 kr85 
   36  86  5.357737E-27 kr86 
   36  87  7.534253E-30 kr87 
   37  73  4.486439E-30 rb73 
   37  74  2.528822E-28 rb74 
   37  75  7.373863E-27 rb75 
   37  76  9.525980E-28 rb76 
   37  77  8.783738E-27 rb77 
   37  78  6.699888E-28 rb78 
   37  79  1.049072E-25 rb79 
   37  80  4.507175E-28 rb80 
   37  81  8.029644E-27 rb81 
   37  82  1.015068E-28 rb82 
   37  83  3.469359E-28 rb83 
   37  84  1.840845E-28 rb84 
   37  85  2.415078E-26 rb85 
   38  74  7.738824E-31 sr74 
   38  75  3.275961E-30 sr75 
   38  76  7.771722E-28 sr76 
   38  77  2.150634E-28 sr77 
   38  78  3.018840E-27 sr78 
   38  79  6.839316E-27 sr79 
   38  80  4.371907E-25 sr80 
   38  81  4.094665E-26 sr81 
   38  82  8.254177E-25 sr82 
   38  83  6.449471E-27 sr83 
   38  84  3.132876E-26 sr84 
   39  75  4.446456E-32 y75  
   39  76  4.673574E-32 y76  
   39  77  7.170372E-32 y77  
   39  78  1.561621E-30 y78  
   39  79  4.475699E-30 y79  
   39  80  5.343429E-27 y80  
   39  81  1.767632E-27 y81  
   39  82  5.414860E-28 y82  
   39  83  6.273140E-26 y83  
   39  84  9.621931E-28 y84  
   39  85  2.901978E-26 y85  
   39  86  1.268392E-28 y86  
   39  87  9.755546E-29 y87  
   40  78  1.939416E-31 zr78 
   40  79  4.752548E-31 zr79 
   40  80  4.579565E-29 zr80 
   40  81  1.358839E-30 zr81 
   40  82  5.878328E-28 zr82 
   40  83  1.462832E-27 zr83 
   40  84  2.234682E-26 zr84 
   40  85  9.343124E-27 zr85 
   40  86  4.761398E-25 zr86 
   40  87  1.732235E-26 zr87 
   40  88  1.576539E-26 zr88 
   40  89  8.783891E-29 zr89 
   40  90  9.000288E-29 zr90 
   41  82  2.215901E-30 nb82 
   41  83  3.919046E-30 nb83 
   41  84  7.763021E-31 nb84 
   41  85  9.634995E-30 nb85 
   41  86  3.172411E-28 nb86 
   41  87  2.603427E-26 nb87 
   41  88  1.190434E-27 nb88 
   41  89  7.124916E-27 nb89 
   41  90  1.744865E-28 nb90 
   42  83  1.528408E-31 mo83 
   42  84  4.073951E-30 mo84 
   42  85  2.543350E-30 mo85 
   42  86  1.604910E-29 mo86 
   42  87  1.016296E-28 mo87 
   42  88  5.673093E-27 mo88 
   42  89  4.957413E-27 mo89 
   42  90  3.939571E-26 mo90 
   43  89  4.593845E-30 tc89 
   43  90  1.611832E-29 tc90 
   43  91  4.202411E-28 tc91 
    0   1  3.252432E-12 neut 
    1   1  1.523842E-03 prot 
    2   4  2.161311E-04 he4  
